part,mode,image,people_count,mean_brightness,std_brightness,entropy,laplacian_var,edge_density,hist_b0,hist_b1,hist_b2,hist_b3,hist_b4
part_A,train_data,IMG_112.jpg,2672,47.87440271406728,54.4005610122078,6.959772109985352,5533.590917516984,0.2462012614678899,0.6944733262062073,0.16497036814689636,0.07151006162166595,0.040280964225530624,0.02876529097557068
part_A,train_data,IMG_113.jpg,544,97.43820512820513,75.61976204778121,7.820257186889648,8635.440492726986,0.32212393162393166,0.3492863178253174,0.233418807387352,0.16106410324573517,0.1254700869321823,0.13076068460941315
part_A,train_data,IMG_114.jpg,259,102.098384,72.01762903105885,7.840298175811768,5320.734842205155,0.2346666666666667,0.3218826651573181,0.25885334610939026,0.16697600483894348,0.12114666402339935,0.13114133477210999
part_A,train_data,IMG_115.jpg,288,62.20376672528297,56.75179209622503,7.228969097137451,586.524671756031,0.14240074635598424,0.5120457410812378,0.2814464271068573,0.12214525789022446,0.054997265338897705,0.02936532534658909
part_A,train_data,IMG_116.jpg,614,80.34784912109374,64.3404560648546,7.466555595397949,3314.062776912474,0.18371337890625,0.4867919981479645,0.20912598073482513,0.12842530012130737,0.1084912121295929,0.06716552376747131
part_A,train_data,IMG_117.jpg,358,55.623165967596016,64.03611993719184,6.912288188934326,3525.273388564237,0.18408791841434327,0.6152479648590088,0.1702319234609604,0.1027962788939476,0.07477794587612152,0.0369458831846714
part_A,train_data,IMG_118.jpg,1620,92.55054573492704,69.98475488783869,7.821281909942627,4123.431937511935,0.28033644153225806,0.3684835731983185,0.23011623322963715,0.1859818994998932,0.12584304809570312,0.08957523107528687
part_A,train_data,IMG_119.jpg,216,84.3888773805766,95.4428268669168,6.814668655395508,2990.7200221565586,0.15000098642676768,0.5642706155776978,0.0888671875,0.0712578222155571,0.06903507560491562,0.20656926929950714
part_A,train_data,IMG_12.jpg,554,94.68361385569852,70.63979069641319,7.832248210906982,2520.589793830988,0.20016371783088235,0.36174315214157104,0.2435331493616104,0.1734619140625,0.11532628536224365,0.1059354916214943
part_A,train_data,IMG_120.jpg,2261,113.64400863647461,77.54557112322655,7.614007949829102,2463.1092246811218,0.1748809814453125,0.26742681860923767,0.2444305419921875,0.18664932250976562,0.1376139372587204,0.16387939453125
part_A,train_data,IMG_121.jpg,156,107.66502272368855,64.7793820047451,7.85594367980957,3805.4125238139777,0.22257745408667978,0.24708367884159088,0.2627536952495575,0.2425723820924759,0.14470043778419495,0.10288980603218079
part_A,train_data,IMG_122.jpg,466,92.46846211880559,67.95852640611342,7.77131986618042,4738.156475825706,0.1747066589898348,0.37319329380989075,0.2527782917022705,0.16767342388629913,0.11797793209552765,0.08837704360485077
part_A,train_data,IMG_123.jpg,252,101.71028267320736,73.88632772310673,7.6911234855651855,2528.483665068407,0.19509296269379844,0.37839651107788086,0.1626884937286377,0.16227592527866364,0.18868348002433777,0.10795557498931885
part_A,train_data,IMG_124.jpg,752,69.29746500651042,80.25853212680359,6.738190174102783,909.3536184409168,0.08711878458658855,0.5913238525390625,0.17261886596679688,0.0765228271484375,0.0400339774787426,0.11950048059225082
part_A,train_data,IMG_125.jpg,66,131.8193043351366,80.36851880256076,7.528898239135742,1423.2207272007065,0.0948726768608566,0.198532372713089,0.27153027057647705,0.11540490388870239,0.05755443498492241,0.35697802901268005
part_A,train_data,IMG_126.jpg,279,109.16415405273438,63.3709351165187,7.808917045593262,705.2997250805304,0.1407470703125,0.2259911447763443,0.2837558388710022,0.1934390664100647,0.2220289409160614,0.0747850239276886
part_A,train_data,IMG_127.jpg,142,91.6124,61.14261007055555,7.768519401550293,3800.74522378639,0.23823333333333332,0.3337416648864746,0.263658344745636,0.22540833055973053,0.12425000220537186,0.052941665053367615
part_A,train_data,IMG_128.jpg,1456,137.77070369692532,68.85686633652048,7.722563743591309,3132.0679032468684,0.237522019125183,0.13621117174625397,0.22230879962444305,0.2125803530216217,0.14896653592586517,0.2799331545829773
part_A,train_data,IMG_129.jpg,256,74.17059081879289,66.38363766963326,7.088753700256348,1798.5709885977917,0.14055542143794117,0.5599064826965332,0.1574935019016266,0.10726387798786163,0.11599105596542358,0.05934510380029678
part_A,train_data,IMG_13.jpg,388,69.40483025853413,62.52700326374067,7.417953014373779,1014.4725665962709,0.12160360190763052,0.5393409729003906,0.16277480125427246,0.15418444573879242,0.11921383440494537,0.024485964328050613
part_A,train_data,IMG_130.jpg,1177,113.53705193014706,63.7767515694976,7.671788215637207,817.9014805720153,0.1865823184742647,0.17538200318813324,0.357259601354599,0.18897633254528046,0.14504826068878174,0.13333381712436676
part_A,train_data,IMG_131.jpg,603,92.19984553599011,58.336316230515884,7.388772964477539,4283.649436186454,0.2225723406446298,0.3385181725025177,0.31617239117622375,0.18215425312519073,0.08699928224086761,0.07615590840578079
part_A,train_data,IMG_132.jpg,200,82.89440416666666,62.992486089109455,7.689981460571289,1565.5907220656206,0.19961041666666665,0.3985374867916107,0.2789187431335449,0.15905416011810303,0.10518958419561386,0.05829999968409538
part_A,train_data,IMG_133.jpg,827,96.58724291956442,60.49977854040303,7.723116874694824,5104.03628317345,0.23543878111273794,0.27646583318710327,0.3333152234554291,0.19358815252780914,0.12247494608163834,0.07415583729743958
part_A,train_data,IMG_134.jpg,960,73.34881973266602,64.76781741564274,7.565494060516357,2052.9166176273,0.23877239227294922,0.47983741760253906,0.24669456481933594,0.13770484924316406,0.07573318481445312,0.06002998352050781
part_A,train_data,IMG_135.jpg,354,59.27056514913658,59.0884152653567,7.203556537628174,10631.206558655018,0.234458398744113,0.6153453588485718,0.18687859177589417,0.09113030135631561,0.06579016149044037,0.04085557162761688
part_A,train_data,IMG_136.jpg,701,93.14243543543543,68.93543110110852,7.742117404937744,2363.9977431046905,0.21166366366366365,0.37865766882896423,0.23401501774787903,0.1594894826412201,0.13849849998950958,0.08933933824300766
part_A,train_data,IMG_137.jpg,1357,94.29798010149572,78.80933051897787,7.536833763122559,3684.6596306091947,0.20572749732905982,0.38303619623184204,0.2475043386220932,0.15027710795402527,0.07860410213470459,0.1405782550573349
part_A,train_data,IMG_138.jpg,423,55.04250593126917,47.87500705057419,7.0565104484558105,1226.1448926171877,0.12821426859662577,0.6103305816650391,0.20768578350543976,0.1307859867811203,0.04650205001235008,0.004695588257163763
part_A,train_data,IMG_139.jpg,212,132.2876617902306,57.567514696561936,7.692582130432129,764.6756170208721,0.2111381105876519,0.06593602895736694,0.26313909888267517,0.3520059585571289,0.1818447858095169,0.13707414269447327
part_A,train_data,IMG_14.jpg,378,87.98647801598837,59.108718947690406,7.667854309082031,2147.378641793369,0.175484496124031,0.3290894627571106,0.3245548605918884,0.19659186899662018,0.09681746363639832,0.052946340292692184
part_A,train_data,IMG_140.jpg,357,124.93457667032878,74.377389538453,7.584324359893799,2898.3748702475937,0.16652679443359375,0.18544769287109375,0.27216339111328125,0.21566899120807648,0.13335800170898438,0.19336192309856415
part_A,train_data,IMG_141.jpg,406,73.7115193208431,55.05201451642762,7.516935348510742,982.1252660110208,0.18247584894613583,0.4478410482406616,0.2728703022003174,0.1693391352891922,0.08715236932039261,0.022797131910920143
part_A,train_data,IMG_142.jpg,320,65.49820895522389,53.968897412177505,7.32618522644043,3533.7816649565175,0.220738067902247,0.5118255019187927,0.2845202684402466,0.12994259595870972,0.04154830425977707,0.032163359224796295
part_A,train_data,IMG_143.jpg,1296,114.03675264721075,62.08012991279341,7.819077491760254,2413.0226928158536,0.19356598657024793,0.1576301008462906,0.32592329382896423,0.2731453478336334,0.10766399651765823,0.13563726842403412
part_A,train_data,IMG_144.jpg,777,84.9638671875,66.46981932857945,7.715861797332764,1116.6239497146626,0.13728968302408853,0.4107424318790436,0.24050013720989227,0.1567230224609375,0.1359100341796875,0.05612437054514885
part_A,train_data,IMG_145.jpg,350,82.91188655860071,52.07175765760568,7.599720478057861,788.6761349730796,0.19398952762923352,0.3040086030960083,0.37073516845703125,0.21676553785800934,0.09094042330980301,0.01755027286708355
part_A,train_data,IMG_146.jpg,284,100.60425666360294,52.569243106644095,7.638319492340088,3663.77510926517,0.2498291015625,0.2049158364534378,0.35008472204208374,0.2765510082244873,0.1265869140625,0.04186150059103966
part_A,train_data,IMG_147.jpg,369,115.75046920776367,63.31803942942362,7.83354377746582,465.1669667524596,0.14900970458984375,0.1705322265625,0.30978646874427795,0.23996353149414062,0.1615041047334671,0.11821365356445312
part_A,train_data,IMG_148.jpg,102,125.85589240579044,65.30810698139611,7.678606033325195,1007.7954010390882,0.14503245634191175,0.17091135680675507,0.2580552101135254,0.1612132340669632,0.29189741611480713,0.11792279779911041
part_A,train_data,IMG_149.jpg,2072,122.98418912426794,84.21081638885519,7.28056526184082,1824.279555319121,0.1532116466874085,0.24411489069461823,0.275359183549881,0.12812557816505432,0.04199361801147461,0.31040674448013306
part_A,train_data,IMG_15.jpg,165,78.32295354207356,57.51206024336123,7.501282215118408,1046.7043375594076,0.11553955078125,0.4293454587459564,0.28042855858802795,0.17702102661132812,0.06688181310892105,0.04632313922047615
part_A,train_data,IMG_150.jpg,989,58.61508820160367,51.71897840458996,7.280198574066162,3717.619997424452,0.20585108820160367,0.564258873462677,0.26293012499809265,0.10415120422840118,0.04645361006259918,0.02220618538558483
part_A,train_data,IMG_151.jpg,987,71.33321409463612,40.140642266550145,7.114224910736084,7470.476894679773,0.277556581353971,0.36597466468811035,0.4573882222175598,0.12565167248249054,0.04018240422010422,0.010803026147186756
part_A,train_data,IMG_152.jpg,442,116.79521666666666,63.50673387224162,7.845101833343506,2031.8054253277605,0.1992375,0.18831874430179596,0.27189791202545166,0.23378750681877136,0.18575207889080048,0.12024375051259995
part_A,train_data,IMG_153.jpg,705,49.342420833333335,65.92150327325851,6.684637069702148,15975.350929206232,0.22019166666666665,0.7188291549682617,0.1154041662812233,0.05998750030994415,0.04415833204984665,0.06162083148956299
part_A,train_data,IMG_154.jpg,211,105.31998120069034,74.71054292954284,7.87847900390625,3740.903238319192,0.24634800295857986,0.32252758741378784,0.23518013954162598,0.16057614982128143,0.13429178297519684,0.1474243402481079
part_A,train_data,IMG_155.jpg,411,65.0136327786103,41.767068312151444,7.070981979370117,2612.9408520373763,0.20402239924284252,0.45634907484054565,0.38955360651016235,0.10350185632705688,0.03802744671702385,0.012568025849759579
part_A,train_data,IMG_156.jpg,728,97.4753515625,59.72838697976473,7.783048629760742,2654.667080115721,0.22395,0.2801874876022339,0.27912187576293945,0.252776563167572,0.12974219024181366,0.05817187577486038
part_A,train_data,IMG_157.jpg,33,96.51323671497585,62.70162429733121,7.723746299743652,1107.301890829459,0.1329319955406912,0.33320698142051697,0.20722408592700958,0.24229654669761658,0.1663099229335785,0.05096246674656868
part_A,train_data,IMG_158.jpg,321,106.78133732302534,61.45102516761185,7.858400344848633,243.32476148232104,0.11442081548062592,0.21439985930919647,0.30214202404022217,0.24033334851264954,0.16578713059425354,0.07733763754367828
part_A,train_data,IMG_159.jpg,238,103.67696629213484,83.61142453125011,7.761923789978027,35547.051942529346,0.3337078651685393,0.3752153515815735,0.1609550565481186,0.1532958745956421,0.13521535694599152,0.17531834542751312
part_A,train_data,IMG_16.jpg,161,88.51436996459961,55.42557888144551,7.4185357093811035,137.711434924302,0.03328514099121094,0.2480936050415039,0.4487476348876953,0.18367576599121094,0.05253028869628906,0.06695270538330078
part_A,train_data,IMG_160.jpg,225,60.92754448784722,39.608486983934554,6.73391056060791,522.085070102192,0.13868091724537038,0.5413230657577515,0.28662291169166565,0.14349862933158875,0.02779405377805233,0.0007613570778630674
part_A,train_data,IMG_161.jpg,81,131.70333333333335,66.41864234828118,7.926936626434326,2976.824598407735,0.186884765625,0.1564192771911621,0.19073568284511566,0.24588216841220856,0.24961914122104645,0.15734374523162842
part_A,train_data,IMG_162.jpg,232,113.29923321759259,66.11766350721102,7.903569221496582,4736.984488167886,0.22208622685185184,0.22202835977077484,0.26478588581085205,0.21326099336147308,0.18799768388271332,0.1119270846247673
part_A,train_data,IMG_163.jpg,456,103.26017098315313,72.69431970435254,7.816225528717041,7954.992307000413,0.22267705976028832,0.31437599658966064,0.2596714496612549,0.12854915857315063,0.18275752663612366,0.11464588344097137
part_A,train_data,IMG_164.jpg,652,146.65159507159507,72.01152264205113,7.887932777404785,6339.34857726578,0.2241924741924742,0.14417915046215057,0.15393273532390594,0.1670529544353485,0.2478787899017334,0.2869563698768616
part_A,train_data,IMG_165.jpg,468,85.49576735617173,51.496653133642376,7.35128116607666,2573.483625086711,0.2037110452958964,0.30967482924461365,0.41310060024261475,0.14939017593860626,0.07966232299804688,0.04817207157611847
part_A,train_data,IMG_166.jpg,899,99.87194019948755,64.1517011514168,7.729187965393066,5513.197059146759,0.24359157668374817,0.2746700048446655,0.3294575810432434,0.19471627473831177,0.09723302721977234,0.10392311960458755
part_A,train_data,IMG_167.jpg,271,124.99702913215361,69.54957396543645,7.966549873352051,4616.23160510035,0.2806440606174699,0.20034003257751465,0.20148366689682007,0.21213996410369873,0.22681310772895813,0.15922321379184723
part_A,train_data,IMG_168.jpg,915,48.19878529694121,50.473439342304054,6.991022109985352,438.5394068946005,0.1226982504634534,0.6536006331443787,0.22992564737796783,0.06319104135036469,0.02347681112587452,0.029805846512317657
part_A,train_data,IMG_169.jpg,269,123.49523690292759,69.69810778808092,7.965051651000977,6383.855719275326,0.28310477657935285,0.20842835307121277,0.1994164139032364,0.2116679549217224,0.228819340467453,0.15166795253753662
part_A,train_data,IMG_17.jpg,285,116.38985704323571,66.67872018024163,7.743774890899658,13660.594243652058,0.2535146443514645,0.226471409201622,0.21598325669765472,0.21354950964450836,0.27522316575050354,0.06877266615629196
part_A,train_data,IMG_170.jpg,754,109.49706255771007,53.26303467502964,7.442595481872559,1506.165053083534,0.18188192520775623,0.0988573431968689,0.450386643409729,0.27815672755241394,0.09819655865430832,0.07440269738435745
part_A,train_data,IMG_171.jpg,1407,118.21610161443495,48.499502058292364,7.539890766143799,7945.611216616184,0.34568376068376067,0.11603988707065582,0.21212249994277954,0.4235042631626129,0.23208452761173248,0.016248812898993492
part_A,train_data,IMG_172.jpg,321,61.43204408074818,58.7752097443094,7.104731559753418,789.5077623472976,0.12049640739051096,0.5319442749023438,0.23261433839797974,0.15863224864006042,0.04876824840903282,0.028040887787938118
part_A,train_data,IMG_173.jpg,402,76.09623146057129,68.28537453678975,7.5747575759887695,1701.2444344600663,0.19451904296875,0.5034999847412109,0.1990184783935547,0.1383495330810547,0.08864784240722656,0.07048416137695312
part_A,train_data,IMG_174.jpg,167,84.9785270690918,48.9561589797239,7.534301280975342,1316.3962916511664,0.2066211700439453,0.28603172302246094,0.36530494689941406,0.25516319274902344,0.07912826538085938,0.014371871948242188
part_A,train_data,IMG_175.jpg,175,93.2129861111111,62.81804405969607,7.623337745666504,2992.6179164103005,0.2275390625,0.30102431774139404,0.20998263359069824,0.33780816197395325,0.10167534649372101,0.049509547650814056
part_A,train_data,IMG_176.jpg,422,126.18494595073543,61.58085129321084,7.884524822235107,3864.352172261161,0.2711057947900053,0.14418749511241913,0.19555644690990448,0.3143053352832794,0.23441432416439056,0.1115364134311676
part_A,train_data,IMG_177.jpg,578,123.03273391723633,56.42147758925812,7.724334239959717,2751.3152144963165,0.16215896606445312,0.14299647510051727,0.19549179077148438,0.3869222104549408,0.19113032519817352,0.08345922082662582
part_A,train_data,IMG_178.jpg,1156,121.13042503179506,71.03798465144588,7.936581611633301,4033.7622604930507,0.24961675599563954,0.21855127811431885,0.23657652735710144,0.16673527657985687,0.21788273751735687,0.16025419533252716
part_A,train_data,IMG_179.jpg,341,140.92745535714286,71.21054892884193,7.954957485198975,1945.2693499494976,0.19684868354301946,0.15879128873348236,0.15595829486846924,0.19499701261520386,0.26949161291122437,0.22076177597045898
part_A,train_data,IMG_18.jpg,280,113.96744340124528,73.05551506777539,7.6694560050964355,964.7773782302105,0.12883605572194198,0.2727096974849701,0.23337750136852264,0.19252566993236542,0.09490881860256195,0.2064783126115799
part_A,train_data,IMG_180.jpg,468,103.2662845974531,62.29993836202572,7.8206610679626465,5240.308976379666,0.30456956136689844,0.227098748087883,0.33888453245162964,0.2196066677570343,0.1236499473452568,0.09076009690761566
part_A,train_data,IMG_181.jpg,689,86.79520001956182,58.445105143693006,7.679792404174805,1566.660571917051,0.1981199261541471,0.3370607793331146,0.33012551069259644,0.17653773725032806,0.10553599148988724,0.05073998495936394
part_A,train_data,IMG_182.jpg,402,76.14272173713235,67.91053178069929,7.506861686706543,1148.1630164740734,0.16350241268382354,0.4532298445701599,0.24127699434757233,0.15280187129974365,0.08779440820217133,0.06489688903093338
part_A,train_data,IMG_183.jpg,600,106.81429249681587,72.01434016158319,7.844100475311279,4794.212653787588,0.19152707651018924,0.2985352873802185,0.2168622612953186,0.1557496339082718,0.23375096917152405,0.09510183334350586
part_A,train_data,IMG_184.jpg,1573,116.98724929092383,57.84968187134596,7.833403587341309,3304.732167250158,0.26065671849675853,0.1445724070072174,0.26689279079437256,0.31236863136291504,0.20148684084415436,0.07467932999134064
part_A,train_data,IMG_185.jpg,978,91.9754909948542,56.37045027978807,7.63083553314209,1829.0128997610984,0.21062821612349913,0.29211193323135376,0.34856560826301575,0.20001500844955444,0.10386792570352554,0.0554395355284214
part_A,train_data,IMG_186.jpg,1655,94.49048538517877,61.62846485428407,7.7346577644348145,11038.871722345915,0.3211299021239763,0.3090552091598511,0.31200480461120605,0.19129769504070282,0.11253079771995544,0.075111523270607
part_A,train_data,IMG_187.jpg,407,62.43057321947674,55.651606080499924,7.2969560623168945,1478.4721545656867,0.19294805797803619,0.5090363621711731,0.2821533977985382,0.1275915503501892,0.055237606167793274,0.025981104001402855
part_A,train_data,IMG_188.jpg,111,124.14961569481895,56.03778477547329,7.722171783447266,974.6351886668581,0.1394272438366718,0.13420435786247253,0.24056541919708252,0.2768893241882324,0.28203245997428894,0.06630844622850418
part_A,train_data,IMG_189.jpg,498,104.47911333608587,59.90929144328907,7.835198879241943,5414.971296919264,0.27903592072667216,0.22863851487636566,0.27796241641044617,0.2659165859222412,0.16447150707244873,0.06301093846559525
part_A,train_data,IMG_19.jpg,707,110.41998518518518,72.50708408199749,7.533412933349609,2185.4670618598634,0.11515555555555557,0.34039628505706787,0.14869815111160278,0.0708407387137413,0.38514629006385803,0.05491852015256882
part_A,train_data,IMG_190.jpg,270,88.61924543284407,78.2566135378222,7.477205276489258,780.3070462516158,0.14697388928345959,0.43027934432029724,0.15715257823467255,0.1689712107181549,0.1400948017835617,0.1035020649433136
part_A,train_data,IMG_191.jpg,393,86.84086326979472,63.46502680884285,7.677425861358643,2001.2916679697069,0.19220239186217009,0.38461384177207947,0.26024675369262695,0.14790482819080353,0.16144783794879913,0.04578674957156181
part_A,train_data,IMG_192.jpg,77,133.46682942708333,55.21240672841878,7.734714508056641,2579.6014909468645,0.17328125,0.1033528670668602,0.15126627683639526,0.3922753930091858,0.2558528780937195,0.09725260734558105
part_A,train_data,IMG_193.jpg,123,140.40420498169806,53.53774035208813,7.582882404327393,1103.4399527462238,0.16849144962706253,0.012231050990521908,0.3011419475078583,0.2747684717178345,0.2508907616138458,0.16096776723861694
part_A,train_data,IMG_194.jpg,296,86.02885927474378,65.53871385515161,7.6280670166015625,1016.1245283221895,0.15451797172139478,0.41664671897888184,0.24811282753944397,0.15001778304576874,0.10756539553403854,0.0776572898030281
part_A,train_data,IMG_195.jpg,243,75.41777490601504,53.30924227000737,7.54331111907959,697.1247869799184,0.18387276785714288,0.3906323313713074,0.312868595123291,0.20061971247196198,0.08433681726455688,0.011542527936398983
part_A,train_data,IMG_196.jpg,580,78.37821523209064,51.46027587514398,7.47349739074707,788.253407568248,0.18046275356359648,0.3809279203414917,0.3331820070743561,0.1790107637643814,0.08786064386367798,0.01901869662106037
part_A,train_data,IMG_197.jpg,460,104.96491666666667,45.8732708392704,7.4259538650512695,3156.1529684018715,0.13304166666666664,0.13489583134651184,0.29695624113082886,0.4624708294868469,0.07474374771118164,0.030933333560824394
part_A,train_data,IMG_198.jpg,351,103.82818535681186,65.43511574240115,7.84703254699707,3012.0507871652826,0.19894346617238182,0.2620537579059601,0.28812605142593384,0.21383503079414368,0.13384614884853363,0.10213901847600937
part_A,train_data,IMG_199.jpg,654,108.43838567450496,62.92068408848172,7.8582305908203125,1620.1253996940816,0.19393951113861388,0.23141823709011078,0.262954443693161,0.245353102684021,0.17171643674373627,0.08855777978897095
part_A,train_data,IMG_2.jpg,707,95.88617636746143,66.61652055156712,7.530956268310547,838.8111900198902,0.13558193811360447,0.31060028076171875,0.3184347152709961,0.1794930100440979,0.09886428713798523,0.09260770678520203
part_A,train_data,IMG_20.jpg,408,118.5865734011628,62.045105991805684,7.715653419494629,1214.7325976453405,0.14386128270348839,0.10908260196447372,0.3936668336391449,0.22107218205928802,0.14788250625133514,0.1282958984375
part_A,train_data,IMG_200.jpg,99,113.23127894736842,67.43359364703744,7.806458950042725,5593.295934933519,0.21425526315789473,0.2630921006202698,0.2148052603006363,0.19827894866466522,0.21102631092071533,0.11279737204313278
part_A,train_data,IMG_201.jpg,445,117.00157075471698,60.163197295801076,7.8385725021362305,1796.4300547427688,0.22715801886792453,0.17340566217899323,0.2546226382255554,0.2588655650615692,0.22599764168262482,0.08710849285125732
part_A,train_data,IMG_202.jpg,216,104.50359905660378,58.61048590313433,7.800365447998047,1646.0065494032071,0.22352358490566038,0.23256604373455048,0.27310141921043396,0.25896933674812317,0.1846415102481842,0.05072169750928879
part_A,train_data,IMG_203.jpg,1956,66.86993274158127,54.761946426245416,7.427110195159912,2285.3091590758186,0.19584439055636896,0.5019230842590332,0.26283973455429077,0.1407279521226883,0.07297481596469879,0.021534418687224388
part_A,train_data,IMG_204.jpg,549,98.59905856564748,78.05853500588951,7.662446022033691,1530.8941443207814,0.10242805755395684,0.4147776961326599,0.11865023523569107,0.1263376772403717,0.23130621016025543,0.10892816632986069
part_A,train_data,IMG_205.jpg,136,86.59674505831934,57.7034507579571,7.673100471496582,168.47725815733824,0.05809139367593024,0.332385778427124,0.2906085252761841,0.23753829300403595,0.10590389370918274,0.03356350585818291
part_A,train_data,IMG_206.jpg,311,77.23320255307468,55.10385764589171,7.586053848266602,973.5594899361356,0.14768684800512444,0.389055073261261,0.330346941947937,0.17190073430538177,0.0780649483203888,0.030632320791482925
part_A,train_data,IMG_207.jpg,131,154.1839610163592,71.93381054014027,7.85310173034668,3465.922517357119,0.22246084232509572,0.10054995119571686,0.18663418292999268,0.18639053404331207,0.1973372846841812,0.3290880620479584
part_A,train_data,IMG_208.jpg,536,89.73807535688141,69.23935666908093,7.637518405914307,1562.0473158391912,0.15375497575036604,0.3810795545578003,0.27717360854148865,0.15495744347572327,0.05977048724889755,0.12701889872550964
part_A,train_data,IMG_209.jpg,545,110.91046688206785,69.41650733860489,7.902952194213867,4998.095909400969,0.22881098546042003,0.2529676854610443,0.24698060750961304,0.21446849405765533,0.1578206717967987,0.12776252627372742
part_A,train_data,IMG_21.jpg,257,85.37256496817885,64.54529762427067,7.742117404937744,1115.0985568292404,0.17303132139360314,0.38768765330314636,0.25110405683517456,0.18269367516040802,0.12301500141620636,0.0554996021091938
part_A,train_data,IMG_210.jpg,750,129.70522435506186,71.09189810051548,7.549943923950195,564.1925939270819,0.09837977091471355,0.13474273681640625,0.29589971899986267,0.22335688769817352,0.1412811279296875,0.20471954345703125
part_A,train_data,IMG_211.jpg,188,70.7905565821482,55.2850067189885,7.426921844482422,1563.863871287742,0.15099585984281438,0.440017431974411,0.358734667301178,0.08801635354757309,0.077394038438797,0.035837505012750626
part_A,train_data,IMG_212.jpg,338,84.68925014761992,65.84768104730138,7.710954189300537,1757.8070252839768,0.18160939771075582,0.3943779468536377,0.23252549767494202,0.21020223200321198,0.09808065742254257,0.06481365859508514
part_A,train_data,IMG_213.jpg,248,93.57387449933245,66.90880799978584,7.697821617126465,703.4231126796402,0.14127503337783712,0.3848371207714081,0.2217743694782257,0.1622336506843567,0.1438291072845459,0.08732576668262482
part_A,train_data,IMG_214.jpg,378,101.16492113351,71.53497730579946,7.879183292388916,5371.98462544766,0.24126457315576025,0.3316879868507385,0.22544047236442566,0.19339434802532196,0.12040368467569351,0.12907350063323975
part_A,train_data,IMG_215.jpg,302,82.32242603906461,67.47980674358823,7.705416679382324,7930.276768309996,0.25728323351491256,0.4414256513118744,0.2234252244234085,0.15880157053470612,0.10386884212493896,0.07247870415449142
